link,level,name
https://breakingnewsenglish.com/2105/210520-bald-eagles-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2105/210516-brain-implants-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2105/210512-microchips-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2105/210508-borders-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2105/210504-bird-photos-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210430-oxygen-aid-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210426-tokyo-motor-show-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210422-european-super-league-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210418-croissant-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210414-spelling-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210410-titanic-postcard-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210406-shipwreck-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2104/210402-cherry-blossoms-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210329-nasa-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210325-stink-bugs-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210321-pigs-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210317-paper-bottle-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210313-k-pop-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210309-animal-ears-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210305-yemen-aid-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2103/210301-vaccine-passport-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210225-minister-of-loneliness-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210221-rivers-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210217-gaming-furniture-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210213-online-lecture-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210209-reptile-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210205-jeff-bezos-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2102/210201-full-moon-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210128-space-bubble-concert-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210124-car-battery-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210120-moods-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210116-champs-elysees-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210112-harry-and-meghan-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210108-karaoke-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2101/210106-jet-ski-love-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201231-the-year-2020-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201227-early-humans-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201223-mutant-virus-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201219-lantern-lighting-festival-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201215-metal-detecting-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201211-ai-matchmaking-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201207-dog-diet-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2012/201203-kimchi-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201129-maradona-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201125-ageing-process-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201121-japanese-english-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201117-free-trade-deal-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201113-covid-19-vaccine-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201109-kamala-harris-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201105-stress-baking-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2011/201101-diet-soda-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201028-free-school-meals-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201024-jellyfish-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201020-zeptosecond-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201016-ultimate-travel-list-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201012-world-food-programme-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201008-tasmanian-devils-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2010/201004-digital-nomad-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200930-nagorno-karabakh-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200926-richest-man-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200922-birth-certificates-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200918-astronomy-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200914-pringles-packaging-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200910-gossip-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200906-bodybuilder-sushi-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2009/200902-chess-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200829-wind-turbine-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200825-mosquitoes-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200821-the-tokyo-toilet-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200817-clean-plate-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200813-giant-crocodiles-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200809-shaving-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200805-tiktok-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2008/200801-emu-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200728-smartphone-glass-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200724-basic-income-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200720-beetle-camera-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200716-health-workers-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200712-human-teeth-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200708-the arts-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2007/200704-red-light-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2006/200630-belly-dancing-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2006/200628-sumo-wrestler-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2006/200624-air-bridges-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2006/200620-farting-0.html,A1,breakingnewsenglish
https://breakingnewsenglish.com/2006/200616-ducks-0.html,A1,breakingnewsenglish
